"","JobLevel","Age","DistanceFromHome","EducationField","Gender","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition","mean_sal","sal_diff","comp_ratio"
"1152",3,32,3,"Life Sciences","Female","Research Director","4","Single",11159,3,15,"3",10,6,7,7,7,7,0,9817.25229357798,1341.74770642202,1.13667242791547
"1153",3,44,1,"Medical","Male","Human Resources","1","Married",10482,9,14,"3",24,1,20,6,3,6,1,9817.25229357798,664.747706422018,1.06771219548436
"1154",3,38,23,"Life Sciences","Male","Manufacturing Director","3","Single",9526,0,21,"4",10,2,9,7,1,8,0,9817.25229357798,-291.252293577982,0.970332605817974
"1155",3,51,3,"Technical Degree","Female","Manager","3","Married",13116,2,11,"3",15,2,2,2,2,2,0,9817.25229357798,3298.74770642202,1.33601537454425
"1156",3,35,4,"Technical Degree","Male","Sales Executive","1","Single",9582,0,22,"4",9,2,8,7,4,7,1,9817.25229357798,-235.252293577982,0.976036849564122
"1157",3,39,22,"Medical","Female","Manufacturing Director","1","Single",10880,1,13,"3",21,2,21,6,2,8,0,9817.25229357798,1062.74770642202,1.1082530706802
"1158",3,41,23,"Life Sciences","Male","Sales Executive","3","Single",7082,3,16,"3",21,2,2,0,0,2,0,9817.25229357798,-2735.25229357798,0.721383110896797
"1159",3,54,19,"Medical","Male","Human Resources","2","Married",10725,2,15,"3",16,1,9,7,7,1,0,9817.25229357798,907.747706422018,1.09246453888282
"1160",3,47,29,"Life Sciences","Male","Manager","2","Married",11849,1,12,"3",10,2,10,7,9,9,1,9817.25229357798,2031.74770642202,1.20695685978765
"1161",3,39,6,"Life Sciences","Female","Manufacturing Director","2","Single",8376,4,18,"3",9,3,2,0,2,2,0,9817.25229357798,-1441.25229357798,0.853191886031004
"1162",3,29,23,"Life Sciences","Female","Sales Executive","1","Married",7336,1,13,"3",11,3,11,8,3,10,1,9817.25229357798,-2481.25229357798,0.747255930745397
"1163",3,35,10,"Medical","Male","Sales Executive","1","Married",10306,9,17,"3",15,3,13,12,6,0,1,9817.25229357798,488.747706422018,1.04978457228218
"1164",3,33,10,"Marketing","Male","Sales Executive","3","Divorced",8380,0,14,"3",10,3,9,8,0,8,0,9817.25229357798,-1437.25229357798,0.853599332012872
"1165",3,33,5,"Life Sciences","Male","Healthcare Representative","4","Divorced",7119,4,15,"3",9,2,3,2,1,2,0,9817.25229357798,-2698.25229357798,0.725151986229073
"1166",3,35,16,"Life Sciences","Male","Healthcare Representative","3","Married",7632,4,12,"3",10,2,8,7,0,0,0,9817.25229357798,-2185.25229357798,0.777406933403608
"1167",3,46,9,"Marketing","Male","Sales Executive","4","Divorced",10096,4,11,"3",28,1,7,7,4,3,1,9817.25229357798,278.747706422018,1.02839365823412
"1168",3,34,23,"Human Resources","Female","Human Resources","1","Divorced",9950,9,15,"3",11,2,3,2,0,2,1,9817.25229357798,132.747706422018,1.01352187989595
"1169",3,29,14,"Other","Female","Healthcare Representative","4","Single",7553,0,12,"3",9,1,8,7,7,7,1,9817.25229357798,-2264.25229357798,0.769359875261721
"1170",3,60,1,"Medical","Male","Healthcare Representative","4","Divorced",10883,3,20,"4",19,2,1,0,0,0,0,9817.25229357798,1065.74770642202,1.1085586551666
"1171",3,41,1,"Marketing","Male","Sales Executive","1","Married",8392,1,16,"3",10,2,10,7,0,7,0,9817.25229357798,-1425.25229357798,0.854821669958475
"1172",3,35,8,"Marketing","Female","Sales Executive","4","Married",10377,4,11,"3",16,6,13,2,4,12,0,9817.25229357798,559.747706422018,1.05701673846033
"1173",3,35,25,"Medical","Female","Healthcare Representative","3","Divorced",10388,1,11,"3",16,3,16,10,10,1,0,9817.25229357798,570.747706422018,1.05813721491047
"1174",3,54,2,"Life Sciences","Female","Sales Executive","3","Married",10686,6,11,"3",13,4,9,4,7,0,0,9817.25229357798,868.747706422018,1.08849194055961
"1175",3,33,16,"Life Sciences","Female","Sales Executive","1","Single",8564,2,20,"4",11,2,0,0,0,0,1,9817.25229357798,-1253.25229357798,0.872341847178787
"1176",3,31,7,"Life Sciences","Female","Manufacturing Director","3","Married",8943,1,24,"4",10,2,10,9,8,9,0,9817.25229357798,-874.252293577982,0.910947353960753
"1177",3,36,8,"Life Sciences","Male","Sales Executive","1","Single",7587,1,15,"3",10,1,10,7,0,9,0,9817.25229357798,-2230.25229357798,0.772823166107597
"1178",3,27,5,"Technical Degree","Male","Research Director","4","Divorced",12808,1,16,"3",9,3,9,8,0,8,0,9817.25229357798,2990.74770642202,1.30464203394044
"1179",3,46,1,"Medical","Male","Healthcare Representative","1","Divorced",9396,7,16,"3",17,3,4,2,0,3,0,9817.25229357798,-421.252293577982,0.957090611407273
"1180",3,40,5,"Life Sciences","Male","Sales Executive","1","Married",10475,5,21,"4",20,2,18,13,1,12,0,9817.25229357798,657.747706422018,1.06699916501609
"1181",3,37,10,"Medical","Male","Manufacturing Director","3","Divorced",10048,6,11,"3",17,5,1,0,0,0,1,9817.25229357798,230.747706422018,1.02350430645171
"1182",3,32,4,"Medical","Male","Sales Executive","4","Married",10400,1,11,"3",14,2,14,8,9,8,1,9817.25229357798,582.747706422018,1.05935955285607
"1183",3,48,1,"Life Sciences","Male","Laboratory Technician","3","Single",5381,9,13,"3",23,2,1,0,0,0,1,9817.25229357798,-4436.25229357798,0.548116707107549
"1184",3,31,7,"Life Sciences","Male","Manager","4","Divorced",11557,9,21,"4",10,3,5,4,0,1,0,9817.25229357798,1739.74770642202,1.17721330311131
"1185",3,35,11,"Medical","Male","Healthcare Representative","1","Married",9884,2,13,"3",10,3,4,0,2,3,0,9817.25229357798,66.7477064220184,1.00679902119513
"1186",3,31,7,"Marketing","Female","Sales Executive","1","Married",9637,2,14,"3",9,3,3,2,2,2,0,9817.25229357798,-180.252293577982,0.981639231814803
"1187",3,45,6,"Medical","Female","Sales Executive","4","Single",8865,6,12,"3",23,2,19,7,12,8,0,9817.25229357798,-952.252293577982,0.903002157314333
"1188",3,33,1,"Life Sciences","Female","Research Director","4","Single",13458,1,12,"3",15,1,15,14,8,12,0,9817.25229357798,3640.74770642202,1.37085200599394
"1189",3,40,25,"Marketing","Male","Sales Executive","2","Single",9094,2,12,"3",9,2,5,4,1,0,1,9817.25229357798,-723.252293577982,0.92632843977626
"1190",3,30,29,"Technical Degree","Male","Sales Executive","2","Married",9250,3,12,"3",9,3,4,2,1,3,0,9817.25229357798,-567.252293577982,0.942218833069101
"1191",3,52,5,"Life Sciences","Male","Sales Executive","2","Single",8446,9,19,"3",10,2,8,7,7,7,1,9817.25229357798,-1371.25229357798,0.860322190713689
"1192",3,31,7,"Medical","Female","Manufacturing Director","4","Single",7143,1,14,"3",11,2,11,9,4,10,0,9817.25229357798,-2674.25229357798,0.72759666212028
"1193",3,37,11,"Other","Male","Research Director","4","Divorced",12185,1,14,"3",10,1,10,8,0,7,0,9817.25229357798,2367.74770642202,1.24118232226454
"1194",3,46,18,"Medical","Female","Healthcare Representative","3","Married",10527,5,11,"3",28,3,2,2,1,2,0,9817.25229357798,709.747706422018,1.07229596278037
"1195",3,38,3,"Life Sciences","Male","Sales Executive","3","Divorced",10609,0,12,"3",17,6,16,10,5,13,0,9817.25229357798,791.747706422018,1.08064860540866
"1196",3,39,25,"Life Sciences","Male","Healthcare Representative","3","Married",10920,3,21,"4",13,2,6,4,0,5,0,9817.25229357798,1102.74770642202,1.11232753049887
"1197",3,32,10,"Medical","Male","Manager","4","Single",11244,2,25,"4",10,5,5,2,0,0,0,9817.25229357798,1426.74770642202,1.14533065503016
"1198",3,42,6,"Medical","Male","Research Director","1","Married",13348,9,13,"3",18,3,13,7,5,7,0,9817.25229357798,3530.74770642202,1.35964724149258
"1199",3,28,3,"Medical","Female","Manufacturing Director","2","Divorced",7655,0,17,"3",10,3,9,7,1,7,0,9817.25229357798,-2162.25229357798,0.779749747799348
"1200",3,45,7,"Life Sciences","Male","Research Scientist","1","Divorced",9724,2,17,"3",25,2,1,0,0,0,0,9817.25229357798,-93.2522935779816,0.990501181920426
"1201",3,44,7,"Medical","Female","Healthcare Representative","4","Married",10248,3,14,"3",24,4,22,6,5,17,0,9817.25229357798,430.747706422018,1.0438766055451
"1202",3,30,10,"Medical","Female","Manufacturing Director","3","Single",9667,9,14,"3",9,3,7,7,0,2,0,9817.25229357798,-150.252293577982,0.984695076678811
"1203",3,42,2,"Life Sciences","Male","Healthcare Representative","4","Married",10124,2,14,"3",24,3,20,8,13,9,0,9817.25229357798,306.747706422018,1.0312457801072
"1204",3,39,10,"Medical","Male","Research Director","3","Single",13464,7,21,"4",9,3,4,3,2,2,0,9817.25229357798,3646.74770642202,1.37146317496674
"1205",3,32,8,"Marketing","Female","Sales Executive","4","Single",8998,1,14,"3",9,2,9,8,3,7,0,9817.25229357798,-819.252293577982,0.916549736211435
"1206",3,39,6,"Medical","Male","Sales Executive","3","Married",8237,2,11,"3",11,3,7,6,7,6,0,9817.25229357798,-1580.25229357798,0.839033138161101
"1207",3,58,7,"Medical","Female","Manufacturing Director","1","Married",10008,7,14,"3",31,0,10,9,5,9,1,9817.25229357798,190.747706422018,1.01942984663303
"1208",3,35,26,"Life Sciences","Female","Human Resources","4","Single",8837,1,16,"3",9,2,9,0,1,7,0,9817.25229357798,-980.252293577982,0.900150035441259
"1209",3,37,7,"Medical","Male","Research Director","3","Single",13664,4,13,"3",16,3,5,2,0,2,0,9817.25229357798,3846.74770642202,1.39183547406013
"1210",3,29,17,"Other","Male","Human Resources","1","Single",7988,1,13,"3",10,3,10,9,0,9,0,9817.25229357798,-1829.25229357798,0.813669625789835
"1211",3,45,6,"Other","Male","Research Director","1","Married",13245,4,14,"3",17,3,0,0,0,0,0,9817.25229357798,3427.74770642202,1.34915550745949
"1212",3,44,2,"Medical","Male","Manufacturing Director","3","Single",10209,5,18,"3",16,2,2,2,2,2,0,9817.25229357798,391.747706422018,1.03990400722189
"1213",3,52,3,"Medical","Male","Manufacturing Director","3","Married",7969,2,14,"3",28,4,5,4,0,4,0,9817.25229357798,-1848.25229357798,0.811734257375964
"1214",3,43,27,"Life Sciences","Female","Manufacturing Director","1","Married",10820,8,11,"3",18,1,8,7,0,1,0,9817.25229357798,1002.74770642202,1.10214138095218
"1215",3,30,8,"Other","Male","Sales Executive","3","Divorced",7264,5,11,"3",10,2,8,4,7,7,0,9817.25229357798,-2553.25229357798,0.739921903071778
"1216",3,35,16,"Marketing","Male","Sales Executive","2","Married",8020,0,15,"3",12,3,11,9,6,9,0,9817.25229357798,-1797.25229357798,0.816929193644777
"1217",3,35,3,"Life Sciences","Male","Sales Executive","4","Divorced",7823,6,13,"3",12,2,10,9,0,8,0,9817.25229357798,-1994.25229357798,0.796862479037792
"1218",3,30,8,"Life Sciences","Female","Research Director","1","Married",11416,0,12,"3",9,4,8,7,1,7,0,9817.25229357798,1598.74770642202,1.16285083225047
"1219",3,41,6,"Marketing","Male","Sales Executive","3","Single",9241,1,12,"3",10,3,10,8,8,7,0,9817.25229357798,-576.252293577982,0.941302079609899
"1220",3,37,19,"Medical","Male","Sales Executive","2","Single",7642,1,13,"3",10,2,10,0,0,9,0,9817.25229357798,-2175.25229357798,0.778425548358278
"1221",3,50,28,"Marketing","Male","Sales Executive","1","Divorced",10854,4,13,"3",20,3,3,2,2,0,1,9817.25229357798,1036.74770642202,1.10560467179806
"1222",3,45,1,"Life Sciences","Male","Healthcare Representative","3","Married",10748,3,23,"4",25,3,23,15,14,4,0,9817.25229357798,930.747706422018,1.09480735327856
"1223",3,39,2,"Technical Degree","Female","Healthcare Representative","3","Single",10938,0,25,"4",20,1,19,6,11,8,0,9817.25229357798,1120.74770642202,1.11416103741728
"1224",3,34,1,"Marketing","Male","Sales Executive","4","Single",9888,1,21,"4",14,3,14,8,2,1,0,9817.25229357798,70.7477064220184,1.007206467177
"1225",3,46,7,"Medical","Male","Manufacturing Director","3","Divorced",10845,6,13,"3",13,3,8,7,0,7,0,9817.25229357798,1027.74770642202,1.10468791833885
"1226",3,28,24,"Technical Degree","Male","Healthcare Representative","1","Single",8722,1,12,"3",10,2,10,7,1,9,1,9817.25229357798,-1095.25229357798,0.888435963462562
"1227",3,35,18,"Life Sciences","Male","Sales Executive","1","Married",9069,1,22,"4",9,3,9,8,1,8,0,9817.25229357798,-748.252293577982,0.923781902389587
"1228",3,44,2,"Life Sciences","Female","Healthcare Representative","4","Married",7879,1,19,"3",9,2,8,7,6,7,0,9817.25229357798,-1938.25229357798,0.80256672278394
"1229",3,54,17,"Technical Degree","Female","Manufacturing Director","3","Married",10739,8,11,"3",22,2,10,7,0,8,0,9817.25229357798,921.747706422018,1.09389059981936
"1230",3,41,4,"Marketing","Female","Sales Executive","3","Divorced",10447,0,13,"3",23,3,22,14,13,5,0,9817.25229357798,629.747706422018,1.06414704314302
"1231",3,40,20,"Technical Degree","Male","Healthcare Representative","4","Married",10322,4,20,"4",14,6,11,10,11,1,0,9817.25229357798,504.747706422018,1.05141435620965
"1232",3,37,10,"Life Sciences","Female","Research Director","4","Married",13744,1,25,"4",16,2,16,11,6,8,0,9817.25229357798,3926.74770642202,1.39998439369748
"1233",3,53,2,"Technical Degree","Female","Manufacturing Director","4","Married",10169,0,16,"3",34,4,33,7,1,9,1,9817.25229357798,351.747706422018,1.03582954740321
"1234",3,31,8,"Life Sciences","Male","Sales Executive","4","Divorced",10793,1,18,"3",13,5,13,7,9,9,0,9817.25229357798,975.747706422018,1.09939112057457
"1235",3,31,2,"Life Sciences","Female","Sales Executive","3","Divorced",9852,1,19,"3",10,5,10,8,9,6,0,9817.25229357798,34.7477064220184,1.00353945334019
"1236",3,53,24,"Life Sciences","Male","Sales Executive","1","Single",10448,6,13,"3",15,2,2,2,2,2,1,9817.25229357798,630.747706422018,1.06424890463848
"1237",3,31,1,"Life Sciences","Female","Manufacturing Director","2","Single",7446,1,11,"3",10,2,10,8,4,7,1,9817.25229357798,-2371.25229357798,0.75846069524676
"1238",3,47,4,"Life Sciences","Female","Manufacturing Director","2","Divorced",10333,8,12,"3",28,4,22,11,14,10,0,9817.25229357798,515.747706422018,1.05253483265979
"1239",3,52,7,"Life Sciences","Male","Healthcare Representative","2","Single",10445,7,19,"3",18,4,8,6,4,0,0,9817.25229357798,627.747706422018,1.06394332015208
"1240",3,38,10,"Marketing","Male","Sales Executive","3","Divorced",8740,0,14,"3",9,2,8,7,2,7,0,9817.25229357798,-1077.25229357798,0.890269470380967
"1241",3,49,7,"Other","Male","Healthcare Representative","3","Single",10965,8,24,"4",26,2,5,2,0,0,0,9817.25229357798,1147.74770642202,1.11691129779489
"1242",3,40,28,"Other","Male","Sales Executive","1","Divorced",10932,3,15,"3",20,2,1,0,0,1,0,9817.25229357798,1114.74770642202,1.11354986844448
"1243",3,54,2,"Technical Degree","Female","Research Director","3","Married",13549,9,12,"3",16,5,4,3,0,3,0,9817.25229357798,3731.74770642202,1.38012140208143
"1244",3,59,1,"Technical Degree","Male","Manager","4","Married",11904,3,14,"3",14,1,6,4,0,4,0,9817.25229357798,2086.74770642202,1.21255924203833
"1245",3,40,16,"Life Sciences","Female","Manufacturing Director","4","Single",7945,6,15,"3",18,2,4,2,3,3,0,9817.25229357798,-1872.25229357798,0.809289581484757
"1246",3,53,2,"Marketing","Female","Sales Executive","2","Married",7525,2,12,"3",30,2,15,7,6,12,0,9817.25229357798,-2292.25229357798,0.766507753388647
"1247",3,36,1,"Technical Degree","Female","Manufacturing Director","1","Divorced",10252,2,21,"4",17,2,7,7,7,7,0,9817.25229357798,434.747706422018,1.04428405152696
"1248",3,35,22,"Life Sciences","Female","Manager","2","Divorced",11996,7,18,"3",10,6,7,7,6,2,0,9817.25229357798,2178.74770642202,1.22193049962129
"1249",3,34,5,"Medical","Female","Manager","1","Single",11631,2,12,"3",14,6,11,10,5,8,0,9817.25229357798,1813.74770642202,1.18475105377586
"1250",3,38,1,"Technical Degree","Female","Research Director","1","Married",13582,1,13,"3",15,3,15,12,5,11,0,9817.25229357798,3764.74770642202,1.38348283143184
"1251",3,34,4,"Life Sciences","Male","Sales Executive","4","Married",9713,2,13,"3",9,3,5,3,1,0,0,9817.25229357798,-104.252293577982,0.989380705470289
"1252",3,34,13,"Medical","Male","Sales Executive","3","Divorced",8628,1,18,"3",9,2,8,7,1,1,0,9817.25229357798,-1189.25229357798,0.878860982888671
"1253",3,35,2,"Life Sciences","Male","Manufacturing Director","2","Divorced",10274,2,18,"3",15,2,7,7,6,4,0,9817.25229357798,456.747706422018,1.04652500442724
"1254",3,48,4,"Life Sciences","Male","Manufacturing Director","4","Single",7898,1,11,"3",11,2,10,9,0,8,0,9817.25229357798,-1919.25229357798,0.804502091197812
"1255",3,57,24,"Life Sciences","Male","Healthcare Representative","4","Divorced",9439,3,16,"3",12,2,5,3,1,4,0,9817.25229357798,-378.252293577982,0.961470655712351
"1256",3,54,1,"Life Sciences","Female","Manufacturing Director","3","Divorced",10502,7,17,"3",33,2,5,4,1,4,0,9817.25229357798,684.747706422018,1.0697494253937
"1257",3,38,17,"Life Sciences","Female","Healthcare Representative","3","Married",8823,0,18,"3",20,4,19,9,1,9,0,9817.25229357798,-994.252293577982,0.898723974504722
"1258",3,32,1,"Marketing","Female","Sales Executive","4","Married",10422,1,19,"3",14,3,14,10,5,7,0,9817.25229357798,604.747706422018,1.06160050575634
"1259",3,50,10,"Technical Degree","Male","Healthcare Representative","4","Single",10496,6,15,"3",20,2,4,3,1,3,0,9817.25229357798,678.747706422018,1.0691382564209
"1260",3,47,1,"Medical","Female","Research Director","2","Married",11957,0,18,"3",14,3,13,8,5,12,0,9817.25229357798,2139.74770642202,1.21795790129808
"1261",3,37,1,"Technical Degree","Female","Manufacturing Director","4","Single",7491,4,17,"3",12,3,6,5,1,2,0,9817.25229357798,-2326.25229357798,0.763044462542771
"1262",3,46,9,"Medical","Male","Sales Executive","4","Single",9619,1,16,"3",9,3,9,8,4,7,1,9817.25229357798,-198.252293577982,0.979805724896398
"1263",3,37,1,"Life Sciences","Male","Sales Executive","3","Married",10609,5,11,"3",17,2,14,1,11,7,1,9817.25229357798,791.747706422018,1.08064860540866
"1264",3,37,3,"Life Sciences","Male","Sales Executive","4","Single",7428,2,12,"3",12,3,5,3,1,3,0,9817.25229357798,-2389.25229357798,0.756627188328355
"1265",3,48,4,"Life Sciences","Male","Healthcare Representative","3","Single",10999,7,14,"3",27,3,15,11,4,8,0,9817.25229357798,1181.74770642202,1.12037458864076
"1266",3,43,7,"Life Sciences","Female","Healthcare Representative","1","Married",9985,8,16,"3",10,1,1,0,0,0,0,9817.25229357798,167.747706422018,1.01708703223729
"1267",3,43,4,"Marketing","Female","Sales Executive","4","Single",10231,3,14,"3",23,3,21,7,15,17,0,9817.25229357798,413.747706422018,1.04214496012216
"1268",3,27,10,"Life Sciences","Male","Manufacturing Director","1","Divorced",8793,1,21,"4",9,4,9,7,1,7,0,9817.25229357798,-1024.25229357798,0.895668129640714
"1269",3,36,5,"Life Sciences","Female","Healthcare Representative","1","Married",8008,4,12,"3",9,6,3,2,0,2,0,9817.25229357798,-1809.25229357798,0.815706855699174
"1270",3,35,25,"Technical Degree","Male","Manufacturing Director","2","Married",10903,3,16,"3",16,2,13,10,4,8,0,9817.25229357798,1085.74770642202,1.11059588507594
"1271",3,59,18,"Medical","Male","Manufacturing Director","4","Single",10512,6,12,"3",25,6,9,7,5,4,0,9817.25229357798,694.747706422018,1.07076804034837
"1272",3,38,1,"Life Sciences","Female","Manufacturing Director","3","Single",7861,4,14,"3",10,4,1,0,0,0,0,9817.25229357798,-1956.25229357798,0.800733215865535
"1273",3,55,2,"Life Sciences","Male","Manufacturing Director","2","Married",10976,3,18,"3",23,4,3,2,1,2,0,9817.25229357798,1158.74770642202,1.11803177424502
"1274",3,35,18,"Life Sciences","Male","Manufacturing Director","4","Single",9362,2,11,"3",10,2,2,2,2,2,0,9817.25229357798,-455.252293577982,0.953627320561397
"1275",3,34,1,"Technical Degree","Male","Sales Executive","3","Married",7083,1,14,"3",10,3,10,9,8,6,0,9817.25229357798,-2734.25229357798,0.721484972392264
"1276",3,35,5,"Technical Degree","Male","Manufacturing Director","2","Single",8095,0,13,"3",17,5,16,6,0,13,0,9817.25229357798,-1722.25229357798,0.824568805804797
"1277",3,40,10,"Marketing","Male","Sales Executive","2","Divorced",9705,2,12,"3",11,2,1,0,0,0,0,9817.25229357798,-112.252293577982,0.988565813506554
"1278",3,53,24,"Medical","Male","Healthcare Representative","4","Married",7005,3,15,"3",11,2,4,3,1,2,0,9817.25229357798,-2812.25229357798,0.713539775745843
"1279",3,45,1,"Technical Degree","Male","Healthcare Representative","2","Divorced",7441,1,12,"3",10,4,10,8,7,7,0,9817.25229357798,-2376.25229357798,0.757951387769425
"1280",3,38,10,"Medical","Female","Research Director","3","Married",13206,3,12,"3",20,3,18,16,1,11,0,9817.25229357798,3388.74770642202,1.34518290913628
"1281",3,31,10,"Medical","Female","Research Director","3","Married",11031,4,20,"4",13,2,11,7,4,8,0,9817.25229357798,1213.74770642202,1.1236341564957
"1282",3,51,2,"Marketing","Male","Sales Executive","2","Married",10596,2,11,"3",14,5,4,2,3,2,0,9817.25229357798,778.747706422018,1.07932440596759
"1283",3,41,6,"Life Sciences","Female","Manager","4","Single",13591,3,18,"3",16,3,1,0,0,0,0,9817.25229357798,3773.74770642202,1.38439958489104
"1284",3,45,9,"Marketing","Male","Sales Executive","1","Divorced",10761,4,12,"3",18,2,5,4,0,2,0,9817.25229357798,943.747706422018,1.09613155271963
"1285",3,31,20,"Life Sciences","Male","Healthcare Representative","3","Married",9824,3,12,"3",12,2,1,0,0,0,1,9817.25229357798,6.74770642201838,1.00068733146712
"1286",3,37,1,"Medical","Female","Research Director","4","Divorced",13603,2,18,"3",15,2,5,2,0,2,0,9817.25229357798,3785.74770642202,1.38562192283665
"1287",3,39,2,"Life Sciences","Male","Sales Executive","3","Single",7880,0,18,"3",9,3,8,7,0,7,0,9817.25229357798,-1937.25229357798,0.802668584279407
"1288",3,55,1,"Life Sciences","Male","Sales Executive","4","Married",10239,3,14,"3",24,4,1,0,1,0,0,9817.25229357798,421.747706422018,1.04295985208589
"1289",3,49,11,"Marketing","Female","Sales Executive","4","Married",7654,1,18,"3",9,3,9,8,7,7,1,9817.25229357798,-2163.25229357798,0.779647886303881
"1290",3,29,21,"Life Sciences","Female","Manufacturing Director","1","Divorced",9980,1,11,"3",10,1,10,9,8,8,0,9817.25229357798,162.747706422018,1.01657772475996
"1291",3,46,10,"Life Sciences","Female","Sales Executive","2","Married",7314,5,21,"4",14,2,8,7,0,7,1,9817.25229357798,-2503.25229357798,0.745014977845125
"1292",3,45,4,"Life Sciences","Female","Human Resources","3","Married",9756,4,21,"4",9,2,5,0,0,3,0,9817.25229357798,-61.2522935779816,0.993760749775367
"1293",3,40,8,"Medical","Male","Research Director","2","Divorced",13757,2,11,"3",16,5,9,8,4,8,0,9817.25229357798,3939.74770642202,1.40130859313855
"1294",3,47,25,"Medical","Male","Healthcare Representative","3","Single",8633,2,23,"4",25,3,17,14,12,11,0,9817.25229357798,-1184.25229357798,0.879370290366005
"1295",3,44,15,"Medical","Female","Healthcare Representative","4","Married",7978,1,11,"3",10,2,10,7,0,5,1,9817.25229357798,-1839.25229357798,0.812651010835166
"1296",4,54,11,"Medical","Female","Manager","4","Divorced",16032,3,20,"4",26,2,14,9,1,12,0,15503.7830188679,528.216981132075,1.03407019954351
"1297",4,42,10,"Human Resources","Female","Manager","1","Married",16799,0,14,"3",21,5,20,7,0,9,0,15503.7830188679,1295.21698113207,1.08354199614093
"1298",4,52,4,"Life Sciences","Female","Manager","4","Married",16555,2,13,"3",31,2,5,2,1,4,0,15503.7830188679,1051.21698113207,1.0678039017866
"1299",4,42,23,"Life Sciences","Female","Research Director","4","Single",15992,2,14,"3",16,2,1,0,0,0,0,15503.7830188679,488.216981132075,1.03149018407558
"1300",4,41,10,"Life Sciences","Male","Manager","1","Divorced",17181,4,13,"3",21,2,7,6,7,7,0,15503.7830188679,1677.21698113207,1.10818114385959
"1301",4,43,12,"Life Sciences","Male","Research Director","2","Divorced",14336,1,11,"3",25,3,25,10,3,9,0,15503.7830188679,-1167.78301886793,0.924677543703576
"1302",4,47,2,"Other","Female","Manager","4","Married",16752,1,11,"3",26,3,26,14,3,0,0,15503.7830188679,1248.21698113207,1.08051047796612
"1303",4,39,15,"Marketing","Male","Sales Executive","1","Single",13341,0,12,"3",21,3,20,8,11,10,0,15503.7830188679,-2162.78301886793,0.860499658938993
"1304",4,53,8,"Marketing","Male","Sales Executive","4","Married",11836,5,14,"3",28,3,2,0,2,2,0,15503.7830188679,-3667.78301886793,0.763426576958393
"1305",4,46,3,"Life Sciences","Female","Manager","2","Married",16606,8,12,"3",23,2,13,12,5,1,0,15503.7830188679,1102.21698113207,1.0710934215082
"1306",4,42,12,"Life Sciences","Male","Sales Executive","1","Single",13758,0,12,"3",22,2,21,9,13,14,1,15503.7830188679,-1745.78301886793,0.887396320192089
"1307",4,43,16,"Marketing","Female","Manager","4","Married",16064,5,22,"4",22,3,17,13,1,9,0,15503.7830188679,560.216981132075,1.03613421191785
"1308",4,45,11,"Life Sciences","Female","Manager","4","Married",17650,3,13,"3",26,4,9,3,1,1,0,15503.7830188679,2146.21698113207,1.13843182522099
"1309",4,42,26,"Marketing","Female","Sales Executive","2","Married",13525,5,14,"3",23,2,20,4,4,8,0,15503.7830188679,-1978.78301886793,0.872367730091438
"1310",4,56,9,"Medical","Male","Healthcare Representative","4","Married",11103,7,11,"3",30,1,10,7,1,1,0,15503.7830188679,-4400.78301886793,0.716147793508705
"1311",4,55,8,"Medical","Female","Manager","3","Divorced",14756,2,14,"3",21,2,5,0,0,2,0,15503.7830188679,-747.783018867925,0.951767706116766
"1312",4,54,3,"Life Sciences","Male","Research Director","4","Married",17779,3,14,"3",36,2,10,9,0,9,0,15503.7830188679,2275.21698113207,1.14675237510504
"1313",4,53,7,"Life Sciences","Male","Research Director","3","Married",14814,3,19,"3",32,3,5,1,1,3,0,15503.7830188679,-689.783018867925,0.955508728545255
"1314",4,52,25,"Medical","Female","Manufacturing Director","4","Married",13826,3,22,"4",31,3,9,8,0,0,0,15503.7830188679,-1677.78301886793,0.891782346487558
"1315",4,51,3,"Medical","Female","Healthcare Representative","2","Single",13734,3,18,"3",21,6,7,7,1,0,0,15503.7830188679,-1769.78301886793,0.885848310911336
"1316",4,53,3,"Medical","Male","Research Director","3","Married",17584,3,16,"3",21,5,5,3,1,3,0,15503.7830188679,2080.21698113207,1.13417479969892
"1317",4,50,2,"Medical","Male","Research Director","3","Married",17639,5,16,"3",30,3,4,3,0,3,0,15503.7830188679,2135.21698113207,1.13772232096731
"1318",4,46,2,"Life Sciences","Male","Research Director","3","Married",17861,6,13,"3",26,2,3,2,0,1,0,15503.7830188679,2357.21698113207,1.15204140681428
"1319",4,48,1,"Life Sciences","Female","Manager","1","Married",15402,7,11,"3",21,3,3,2,0,2,0,15503.7830188679,-101.783018867925,0.993434955923722
"1320",4,50,1,"Medical","Male","Research Director","4","Divorced",17399,9,22,"4",32,1,5,4,1,3,0,15503.7830188679,1895.21698113207,1.12224222815977
"1321",4,55,2,"Life Sciences","Female","Manager","4","Single",16659,2,13,"3",30,2,5,4,1,2,0,15503.7830188679,1155.21698113207,1.0745119420032
"1322",4,46,1,"Life Sciences","Male","Manager","1","Single",17567,1,15,"3",27,5,26,0,0,12,0,15503.7830188679,2063.21698113207,1.13307829312505
"1323",4,49,8,"Technical Degree","Male","Sales Executive","2","Married",13120,6,17,"3",22,3,9,8,2,3,0,15503.7830188679,-2383.78301886793,0.846245073478719
